Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jan 7, 2026 5:00 AM;Jan 7, 2026 6:00 AM;4,120.90;1,169.06;6,705.30;19,200.97;0.00;97.37;-;9,356.60;6,210.08;13,913.63;14.61;1,903.33
Jan 7, 2026 6:00 AM;Jan 7, 2026 7:00 AM;4,198.13;1,139.39;6,422.84;21,592.29;0.00;97.37;-;9,638.38;6,613.71;14,753.93;47.40;1,919.54
Jan 7, 2026 7:00 AM;Jan 7, 2026 8:00 AM;4,313.75;1,186.70;5,442.17;23,125.42;0.10;97.37;-;9,878.36;7,062.24;14,998.86;547.62;2,186.57
Jan 7, 2026 8:00 AM;Jan 7, 2026 9:00 AM;4,409.16;1,247.76;5,410.29;24,263.26;263.70;97.37;-;10,566.70;7,442.35;16,220.48;1,019.87;2,345.17
Jan 7, 2026 9:00 AM;Jan 7, 2026 10:00 AM;4,438.05;1,248.38;5,201.52;24,550.46;2,546.28;97.37;-;10,512.49;7,473.44;16,172.67;1,185.32;2,197.24
Jan 7, 2026 10:00 AM;Jan 7, 2026 11:00 AM;4,419.24;1,204.66;5,384.65;24,777.64;6,501.05;97.37;-;10,411.96;7,296.30;15,438.95;1,077.58;2,070.83
Jan 7, 2026 11:00 AM;Jan 7, 2026 12:00 PM;4,374.71;1,087.59;5,627.11;24,760.30;10,560.17;97.37;-;9,267.13;6,141.59;14,854.48;129.12;2,180.95
Jan 7, 2026 12:00 PM;Jan 7, 2026 1:00 PM;4,300.90;1,048.22;5,881.20;24,947.28;12,477.65;97.37;-;8,908.25;5,606.27;14,701.16;189.99;2,157.00
Jan 7, 2026 1:00 PM;Jan 7, 2026 2:00 PM;4,283.24;1,032.53;6,162.09;25,595.84;11,484.94;97.37;-;8,043.41;5,992.78;14,205.66;124.79;2,136.65
Jan 7, 2026 2:00 PM;Jan 7, 2026 3:00 PM;4,259.10;1,050.03;6,212.26;26,079.13;7,954.09;97.37;-;8,322.04;6,104.73;14,774.82;279.46;2,190.17
Jan 7, 2026 3:00 PM;Jan 7, 2026 4:00 PM;4,332.39;991.64;6,457.45;26,669.67;3,077.68;97.37;-;8,801.79;6,259.42;14,823.61;377.02;2,220.39
Jan 7, 2026 4:00 PM;Jan 7, 2026 5:00 PM;4,460.13;1,030.58;6,675.24;28,977.05;175.04;97.37;-;8,573.95;6,920.41;15,521.38;647.79;2,144.88
Jan 7, 2026 5:00 PM;Jan 7, 2026 6:00 PM;4,520.07;1,062.21;6,594.70;30,996.01;0.02;97.37;-;9,318.13;7,105.90;15,817.66;1,655.90;2,339.38
Jan 7, 2026 6:00 PM;Jan 7, 2026 7:00 PM;4,520.70;1,031.51;5,529.50;31,934.05;0.00;97.37;-;9,686.16;7,752.33;16,109.34;1,872.14;2,369.55
Jan 7, 2026 7:00 PM;Jan 7, 2026 8:00 PM;4,480.83;946.15;5,493.25;31,546.60;0.00;97.37;-;9,779.12;7,738.49;16,030.05;1,058.00;2,154.60
Jan 7, 2026 8:00 PM;Jan 7, 2026 9:00 PM;4,406.42;895.16;5,186.77;30,212.85;0.00;97.37;-;9,472.25;7,449.27;15,412.79;976.20;2,113.73
Jan 7, 2026 9:00 PM;Jan 7, 2026 10:00 PM;4,317.54;893.24;5,031.39;28,292.12;0.00;97.37;-;8,904.84;6,619.28;14,622.92;337.65;2,042.55
Jan 7, 2026 10:00 PM;Jan 7, 2026 11:00 PM;4,247.50;886.10;4,630.10;25,671.81;0.00;97.37;-;9,285.15;6,247.30;14,188.84;124.79;2,020.06
Jan 7, 2026 11:00 PM;Jan 8, 2026 12:00 AM;4,184.21;880.37;4,376.67;24,097.92;0.00;97.37;-;9,064.04;5,979.41;13,745.51;37.59;2,029.02
Jan 8, 2026 12:00 AM;Jan 8, 2026 1:00 AM;4,109.54;889.48;3,580.92;22,752.17;0.00;98.37;-;9,374.16;5,800.73;13,070.37;0.74;2,063.74
Jan 8, 2026 1:00 AM;Jan 8, 2026 2:00 AM;4,092.90;909.95;3,231.65;21,411.13;0.00;98.37;-;9,336.35;5,259.30;13,289.30;78.96;1,989.07
Jan 8, 2026 2:00 AM;Jan 8, 2026 3:00 AM;4,079.03;898.49;2,840.69;20,002.90;0.00;98.37;-;9,326.56;4,743.75;13,681.72;96.61;1,910.82
Jan 8, 2026 3:00 AM;Jan 8, 2026 4:00 AM;4,071.27;892.61;2,514.37;18,889.41;0.00;98.37;-;9,441.53;4,752.10;13,678.52;27.24;1,896.54
Jan 8, 2026 4:00 AM;Jan 8, 2026 5:00 AM;4,093.15;880.68;2,192.51;17,721.54;0.00;98.37;-;9,859.41;5,131.35;13,395.25;0.74;1,895.37
Jan 8, 2026 5:00 AM;Jan 8, 2026 6:00 AM;4,120.19;899.04;1,940.13;16,807.71;0.00;98.37;-;10,342.93;5,711.16;13,716.15;13.08;1,901.40
Jan 8, 2026 6:00 AM;Jan 8, 2026 7:00 AM;4,189.12;1,003.05;1,698.46;15,984.88;0.00;98.37;-;11,146.02;6,929.40;15,392.94;340.06;1,924.18
Jan 8, 2026 7:00 AM;Jan 8, 2026 8:00 AM;4,331.08;1,251.58;1,739.14;14,986.87;0.10;99.84;-;11,708.37;8,013.48;16,791.00;1,017.20;1,944.38
Jan 8, 2026 8:00 AM;Jan 8, 2026 9:00 AM;4,423.52;1,440.03;1,830.93;14,458.91;97.35;99.84;-;11,902.34;8,179.52;17,543.92;2,239.68;1,990.13
Jan 8, 2026 9:00 AM;Jan 8, 2026 10:00 AM;4,440.94;1,573.38;2,126.20;12,921.57;851.26;99.84;-;11,939.01;8,403.69;17,525.15;3,427.30;2,060.79
Jan 8, 2026 10:00 AM;Jan 8, 2026 11:00 AM;4,404.34;1,464.10;2,358.67;11,035.74;1,890.68;99.84;-;11,941.31;8,718.12;17,507.40;3,857.71;2,145.45
Jan 8, 2026 11:00 AM;Jan 8, 2026 12:00 PM;4,348.27;1,593.38;2,063.02;9,348.33;2,964.20;99.84;-;11,923.95;8,750.37;17,490.89;3,737.38;2,177.28
Jan 8, 2026 12:00 PM;Jan 8, 2026 1:00 PM;4,238.56;1,591.75;1,682.31;7,773.64;3,716.56;98.74;-;11,855.79;8,573.72;17,557.46;4,013.89;2,226.86
Jan 8, 2026 1:00 PM;Jan 8, 2026 2:00 PM;4,230.91;1,661.51;1,515.77;6,602.60;3,487.82;98.37;-;11,859.74;8,595.01;17,615.97;4,935.34;2,234.38
Jan 8, 2026 2:00 PM;Jan 8, 2026 3:00 PM;4,228.91;1,599.05;1,649.04;5,907.29;2,403.70;98.37;-;11,938.94;8,438.16;17,592.37;4,756.27;2,097.59
Jan 8, 2026 3:00 PM;Jan 8, 2026 4:00 PM;4,264.97;1,641.27;1,856.79;6,295.88;879.64;98.37;-;12,092.04;8,422.22;17,552.15;4,686.68;2,069.05
Jan 8, 2026 4:00 PM;Jan 8, 2026 5:00 PM;4,404.09;1,637.20;2,078.51;7,270.41;49.56;98.37;-;12,223.55;8,388.92;17,788.83;5,280.52;2,125.60
Jan 8, 2026 5:00 PM;Jan 8, 2026 6:00 PM;4,482.87;1,775.75;2,450.88;8,429.94;0.04;98.37;-;12,377.67;8,266.67;17,933.55;5,649.21;2,345.68
Jan 8, 2026 6:00 PM;Jan 8, 2026 7:00 PM;4,506.87;1,694.98;2,450.38;9,749.67;0.00;98.37;-;12,271.00;7,999.63;18,018.25;4,478.24;2,456.39
Jan 8, 2026 7:00 PM;Jan 8, 2026 8:00 PM;4,475.42;1,437.35;3,075.94;11,109.44;0.00;98.37;-;11,879.07;7,741.00;17,487.49;1,428.57;2,292.08
Jan 8, 2026 8:00 PM;Jan 8, 2026 9:00 PM;4,400.34;1,041.36;3,652.85;12,469.75;0.00;98.37;-;11,269.02;6,979.61;15,762.01;375.01;2,043.52
Jan 8, 2026 9:00 PM;Jan 8, 2026 10:00 PM;4,329.49;1,088.06;4,565.15;14,655.47;0.00;98.37;-;10,455.14;6,232.21;14,645.83;440.71;1,971.74
Jan 8, 2026 10:00 PM;Jan 8, 2026 11:00 PM;4,257.36;1,012.71;5,879.50;17,913.24;0.00;98.37;-;9,701.68;5,375.06;13,336.07;458.67;1,948.96
Jan 8, 2026 11:00 PM;Jan 9, 2026 12:00 AM;4,183.31;1,182.85;6,686.44;21,292.06;0.00;98.37;-;7,150.68;4,114.94;9,771.37;397.43;1,929.47
Jan 9, 2026 12:00 AM;Jan 9, 2026 1:00 AM;4,106.99;1,182.56;7,130.63;24,883.80;0.00;97.37;-;6,033.64;3,508.65;8,460.10;307.53;1,593.07
Jan 9, 2026 1:00 AM;Jan 9, 2026 2:00 AM;4,086.06;1,155.77;6,866.57;28,632.65;0.00;97.37;-;4,952.40;2,966.53;8,183.93;93.99;1,648.58
Jan 9, 2026 2:00 AM;Jan 9, 2026 3:00 AM;4,078.13;1,114.34;6,451.01;32,414.24;0.00;97.37;-;4,550.81;3,217.15;7,976.95;28.23;1,680.98
Jan 9, 2026 3:00 AM;Jan 9, 2026 4:00 AM;4,072.90;1,084.30;6,357.78;35,330.57;0.00;97.37;-;3,995.84;3,479.28;7,874.56;12.53;1,661.90
Jan 9, 2026 4:00 AM;Jan 9, 2026 5:00 AM;4,090.44;1,083.47;6,635.14;36,904.42;0.00;97.37;-;3,903.13;3,509.70;7,793.96;0.70;1,703.27
Jan 9, 2026 5:00 AM;Jan 9, 2026 6:00 AM;4,134.31;1,116.72;6,464.64;38,086.13;0.00;97.37;-;4,092.85;3,593.27;7,855.27;20.21;1,694.78
Jan 9, 2026 6:00 AM;Jan 9, 2026 7:00 AM;4,251.89;1,228.39;5,355.70;39,820.22;0.00;97.37;-;4,876.78;4,155.97;8,659.82;193.67;1,666.65
Jan 9, 2026 7:00 AM;Jan 9, 2026 8:00 AM;4,411.68;1,258.54;4,386.58;40,328.42;0.60;97.59;-;5,314.57;5,187.95;9,716.85;322.52;1,647.11
Jan 9, 2026 8:00 AM;Jan 9, 2026 9:00 AM;4,526.17;1,238.65;4,803.33;40,183.49;268.72;98.26;-;5,646.39;5,229.30;9,970.11;1,032.98;1,616.89
Jan 9, 2026 9:00 AM;Jan 9, 2026 10:00 AM;4,542.83;1,227.17;4,694.73;40,279.81;1,898.77;98.26;-;5,843.40;4,286.03;9,832.28;1,783.57;1,674.03
Jan 9, 2026 10:00 AM;Jan 9, 2026 11:00 AM;4,481.01;1,235.85;5,472.34;40,907.71;3,866.94;98.26;-;6,237.15;3,994.15;9,459.01;1,172.75;1,718.79
Jan 9, 2026 11:00 AM;Jan 9, 2026 12:00 PM;4,426.90;1,192.02;5,501.55;41,378.92;5,453.97;98.26;-;5,574.56;4,138.44;9,141.11;336.67;1,736.07
Jan 9, 2026 12:00 PM;Jan 9, 2026 1:00 PM;4,355.17;1,212.92;5,346.85;41,073.35;5,866.07;98.26;-;5,090.36;3,907.99;8,940.06;172.15;1,774.79
Jan 9, 2026 1:00 PM;Jan 9, 2026 2:00 PM;4,309.62;1,256.52;4,810.68;40,325.75;4,972.35;97.59;-;5,075.90;3,688.84;8,912.99;609.47;1,877.38
Jan 9, 2026 2:00 PM;Jan 9, 2026 3:00 PM;4,315.07;1,226.05;4,688.02;40,270.27;3,338.59;97.37;-;5,429.65;3,745.66;9,147.58;276.94;2,008.40
Jan 9, 2026 3:00 PM;Jan 9, 2026 4:00 PM;4,368.41;1,207.38;4,768.95;39,987.59;1,569.76;97.37;-;5,439.94;4,001.29;9,302.67;212.05;2,016.13
Jan 9, 2026 4:00 PM;Jan 9, 2026 5:00 PM;4,486.76;1,216.60;4,040.09;39,362.68;146.67;97.37;-;5,788.60;4,667.87;9,668.33;752.87;2,032.97
Jan 9, 2026 5:00 PM;Jan 9, 2026 6:00 PM;4,557.63;1,241.29;4,571.26;38,233.01;0.09;97.37;-;6,535.51;4,559.63;9,643.72;1,639.79;2,046.31
Jan 9, 2026 6:00 PM;Jan 9, 2026 7:00 PM;4,561.60;1,222.71;4,660.25;38,268.61;0.00;97.37;-;6,455.44;4,440.21;9,666.75;1,618.23;2,028.40
Jan 9, 2026 7:00 PM;Jan 9, 2026 8:00 PM;4,515.93;1,194.94;4,391.58;37,981.11;0.00;97.37;-;5,636.26;4,274.56;9,608.43;580.04;1,938.54
Jan 9, 2026 8:00 PM;Jan 9, 2026 9:00 PM;4,397.46;1,172.24;4,115.30;37,709.44;0.00;97.37;-;5,645.44;4,297.83;9,493.94;693.17;1,795.35
Jan 9, 2026 9:00 PM;Jan 9, 2026 10:00 PM;4,294.60;1,147.95;3,648.69;36,412.66;0.00;97.37;-;4,830.37;4,137.40;9,332.10;112.91;1,760.86
Jan 9, 2026 10:00 PM;Jan 9, 2026 11:00 PM;4,222.83;1,155.26;4,257.12;33,625.14;0.00;97.37;-;5,021.55;3,867.38;9,047.77;251.41;1,742.74
Jan 9, 2026 11:00 PM;Jan 10, 2026 12:00 AM;4,170.72;1,182.15;4,192.72;32,813.62;0.00;97.37;-;5,406.18;3,660.69;8,753.93;55.89;1,758.25
Jan 10, 2026 12:00 AM;Jan 10, 2026 1:00 AM;4,122.43;1,198.13;4,861.95;32,552.10;0.00;98.37;-;5,248.72;3,520.93;8,809.60;83.64;1,707.45
Jan 10, 2026 1:00 AM;Jan 10, 2026 2:00 AM;4,091.73;1,182.47;5,083.92;31,826.83;0.00;98.37;-;5,036.09;3,325.92;8,427.44;6.48;1,731.52
Jan 10, 2026 2:00 AM;Jan 10, 2026 3:00 AM;4,082.04;1,169.22;5,137.67;31,452.92;0.00;98.37;-;5,052.11;3,255.31;8,322.82;0.56;1,761.34
Jan 10, 2026 3:00 AM;Jan 10, 2026 4:00 AM;4,073.90;1,148.62;5,371.70;31,471.07;0.00;98.37;-;4,798.37;3,286.20;8,373.50;37.03;1,726.45
Jan 10, 2026 4:00 AM;Jan 10, 2026 5:00 AM;4,092.63;1,144.12;6,054.25;30,590.66;0.00;98.37;-;4,708.76;3,504.01;8,294.57;0.00;1,736.52
Jan 10, 2026 5:00 AM;Jan 10, 2026 6:00 AM;4,125.28;1,130.32;6,190.94;29,573.49;0.00;98.37;-;4,877.21;3,611.23;8,569.05;86.78;1,729.35
Jan 10, 2026 6:00 AM;Jan 10, 2026 7:00 AM;4,217.57;1,128.73;6,439.82;28,692.54;0.00;98.37;-;5,022.34;3,561.84;8,653.53;37.05;1,739.67
Jan 10, 2026 7:00 AM;Jan 10, 2026 8:00 AM;4,379.37;1,137.78;6,797.42;26,077.64;0.59;98.37;-;5,769.86;3,489.68;9,534.35;77.66;1,757.26
Jan 10, 2026 8:00 AM;Jan 10, 2026 9:00 AM;4,487.95;1,154.73;7,146.17;23,905.90;116.32;98.37;-;6,415.00;3,823.09;10,722.68;45.85;1,811.55
Jan 10, 2026 9:00 AM;Jan 10, 2026 10:00 AM;4,476.59;1,211.49;7,238.47;21,962.97;926.46;98.37;-;6,604.40;4,019.54;11,664.71;299.15;1,790.34
Jan 10, 2026 10:00 AM;Jan 10, 2026 11:00 AM;4,423.06;1,190.91;7,589.94;19,273.79;2,106.72;98.37;-;6,736.99;4,561.85;13,221.27;411.05;1,797.84
Jan 10, 2026 11:00 AM;Jan 10, 2026 12:00 PM;4,355.66;1,200.31;6,869.50;16,662.20;3,193.94;98.37;-;7,655.81;5,639.11;14,059.87;615.39;1,838.56
Jan 10, 2026 12:00 PM;Jan 10, 2026 1:00 PM;4,273.06;1,130.38;5,773.99;14,632.53;3,971.11;97.62;-;8,207.83;6,174.16;14,107.01;495.81;1,806.58
Jan 10, 2026 1:00 PM;Jan 10, 2026 2:00 PM;4,234.77;1,083.62;5,367.32;13,113.69;4,086.09;97.37;-;8,964.02;6,167.09;13,993.57;63.11;1,749.80
Jan 10, 2026 2:00 PM;Jan 10, 2026 3:00 PM;4,247.82;1,072.25;4,693.72;12,146.59;3,037.12;98.37;-;9,235.58;6,398.53;14,229.30;221.70;1,727.50
Jan 10, 2026 3:00 PM;Jan 10, 2026 4:00 PM;4,317.36;1,115.33;4,010.50;11,712.35;1,253.89;98.37;-;9,631.26;6,456.91;14,599.66;1,095.10;1,764.44
Jan 10, 2026 4:00 PM;Jan 10, 2026 5:00 PM;4,464.76;1,138.96;3,538.50;12,249.71;84.95;98.37;-;9,604.16;6,622.25;14,751.51;2,081.48;1,823.11
Jan 10, 2026 5:00 PM;Jan 10, 2026 6:00 PM;4,536.06;1,098.95;3,228.78;13,204.75;0.02;98.37;-;9,738.63;6,579.38;14,717.69;1,910.84;1,834.05
Jan 10, 2026 6:00 PM;Jan 10, 2026 7:00 PM;4,586.59;1,193.56;3,281.81;13,689.90;0.00;98.37;-;9,741.05;6,472.48;14,629.08;2,027.67;1,801.65
Jan 10, 2026 7:00 PM;Jan 10, 2026 8:00 PM;4,543.79;1,149.50;3,199.92;13,736.81;0.00;99.84;-;9,736.37;5,966.23;14,495.67;1,537.04;1,814.31
Jan 10, 2026 8:00 PM;Jan 10, 2026 9:00 PM;4,405.15;1,010.95;3,003.11;13,653.85;0.00;100.33;-;9,322.93;4,572.63;14,366.89;960.83;1,842.18
Jan 10, 2026 9:00 PM;Jan 10, 2026 10:00 PM;4,295.40;1,048.30;2,625.64;12,720.58;0.00;100.33;-;9,072.33;4,096.35;14,179.76;957.87;1,722.05
Jan 10, 2026 10:00 PM;Jan 10, 2026 11:00 PM;4,212.65;971.74;2,251.03;12,073.82;0.00;100.33;-;8,926.85;3,877.32;14,069.47;387.57;1,701.83
Jan 10, 2026 11:00 PM;Jan 11, 2026 12:00 AM;4,147.50;960.07;2,043.70;11,846.80;0.00;100.33;-;8,868.68;3,539.16;13,535.06;132.20;1,697.95
Jan 11, 2026 12:00 AM;Jan 11, 2026 1:00 AM;4,075.21;934.10;1,857.20;11,564.95;0.00;98.37;-;8,642.89;3,288.74;13,185.30;208.76;1,787.73
Jan 11, 2026 1:00 AM;Jan 11, 2026 2:00 AM;4,040.88;956.48;1,787.60;11,274.61;0.00;101.73;-;8,483.69;3,083.31;13,142.17;139.73;1,811.77
Jan 11, 2026 2:00 AM;Jan 11, 2026 3:00 AM;4,043.34;946.28;1,778.75;11,146.25;0.00;102.86;-;8,074.58;3,016.29;13,179.37;11.43;1,803.75
Jan 11, 2026 3:00 AM;Jan 11, 2026 4:00 AM;4,040.54;952.90;1,745.34;10,910.82;0.00;99.49;-;7,641.57;3,038.23;13,039.66;7.25;1,785.95
Jan 11, 2026 4:00 AM;Jan 11, 2026 5:00 AM;4,057.11;925.44;1,753.67;10,822.22;0.00;98.37;-;7,460.41;3,031.43;12,968.71;15.52;1,773.32
Jan 11, 2026 5:00 AM;Jan 11, 2026 6:00 AM;4,107.30;926.71;1,807.97;10,763.24;0.00;98.44;-;7,327.78;3,082.55;12,792.50;36.39;1,756.44
Jan 11, 2026 6:00 AM;Jan 11, 2026 7:00 AM;4,210.81;953.07;1,975.53;10,840.38;0.00;98.67;-;7,471.87;3,209.77;12,943.51;4.91;1,660.22
Jan 11, 2026 7:00 AM;Jan 11, 2026 8:00 AM;4,390.71;957.68;2,159.98;11,190.17;0.60;98.67;-;7,613.09;3,429.19;13,067.42;138.62;1,677.22
Jan 11, 2026 8:00 AM;Jan 11, 2026 9:00 AM;4,503.59;1,010.42;2,418.67;11,872.20;198.76;98.67;-;7,880.70;3,592.93;13,216.89;156.18;1,699.85
Jan 11, 2026 9:00 AM;Jan 11, 2026 10:00 AM;4,501.59;1,161.88;2,751.30;11,672.67;2,033.43;98.67;-;8,240.86;4,116.90;13,598.25;800.92;1,701.47
Jan 11, 2026 10:00 AM;Jan 11, 2026 11:00 AM;4,426.60;1,118.83;3,507.38;10,927.19;4,861.88;98.67;-;8,317.36;4,476.27;13,703.97;444.65;1,666.05
Jan 11, 2026 11:00 AM;Jan 11, 2026 12:00 PM;4,374.92;1,082.67;3,991.36;10,093.18;7,373.27;98.67;-;8,182.87;4,111.95;13,764.64;187.97;1,650.40
Jan 11, 2026 12:00 PM;Jan 11, 2026 1:00 PM;4,296.15;983.84;4,669.72;9,478.11;8,736.33;98.67;-;8,224.96;4,047.72;13,776.11;110.85;1,665.98
Jan 11, 2026 1:00 PM;Jan 11, 2026 2:00 PM;4,262.66;916.21;4,999.21;8,727.74;8,343.76;98.67;-;8,178.42;3,992.73;13,425.61;67.84;1,640.35
Jan 11, 2026 2:00 PM;Jan 11, 2026 3:00 PM;4,281.89;949.32;5,358.69;8,083.03;5,912.87;98.67;-;8,309.22;4,378.83;13,567.11;204.61;1,638.01
Jan 11, 2026 3:00 PM;Jan 11, 2026 4:00 PM;4,351.57;941.07;5,624.11;8,494.54;2,205.66;93.71;-;8,613.92;4,763.80;13,708.14;389.03;1,629.38
Jan 11, 2026 4:00 PM;Jan 11, 2026 5:00 PM;4,481.94;1,020.80;6,002.62;10,323.90;125.89;77.92;-;8,970.47;5,095.98;13,787.57;1,344.49;1,635.87
Jan 11, 2026 5:00 PM;Jan 11, 2026 6:00 PM;4,566.39;1,120.33;6,418.33;11,818.85;0.09;77.70;-;9,090.23;5,376.02;13,523.77;1,814.49;1,639.65
Jan 11, 2026 6:00 PM;Jan 11, 2026 7:00 PM;4,603.34;1,139.55;6,764.51;12,478.14;0.00;77.63;-;9,433.54;5,371.11;13,763.26;2,524.06;1,609.35
Jan 11, 2026 7:00 PM;Jan 11, 2026 8:00 PM;4,546.29;1,048.77;6,512.72;12,527.56;0.00;77.63;-;9,798.44;5,527.34;13,341.17;1,527.45;1,565.99
Jan 11, 2026 8:00 PM;Jan 11, 2026 9:00 PM;4,420.95;899.46;6,597.07;13,718.86;0.00;77.63;-;9,375.86;5,774.05;12,697.23;510.73;1,684.22
Jan 11, 2026 9:00 PM;Jan 11, 2026 10:00 PM;4,303.96;841.29;6,550.66;15,143.81;0.00;77.63;-;8,975.35;5,382.57;12,810.50;137.55;1,669.27
Jan 11, 2026 10:00 PM;Jan 11, 2026 11:00 PM;4,217.56;877.47;6,491.55;15,856.67;0.00;77.63;-;8,445.07;5,145.06;12,710.69;75.92;1,671.70
Jan 11, 2026 11:00 PM;Jan 12, 2026 12:00 AM;4,169.58;875.30;6,328.59;17,018.02;0.00;77.63;-;7,313.09;4,680.60;11,484.83;57.75;1,682.81
Jan 12, 2026 12:00 AM;Jan 12, 2026 1:00 AM;4,115.07;824.33;6,103.80;17,348.83;0.00;77.63;-;7,276.56;4,500.48;11,041.00;15.70;1,710.13
Jan 12, 2026 1:00 AM;Jan 12, 2026 2:00 AM;4,050.66;797.11;5,984.27;17,890.63;0.00;77.63;-;7,229.34;4,355.36;10,897.07;2.37;1,682.66
Jan 12, 2026 2:00 AM;Jan 12, 2026 3:00 AM;3,993.74;793.86;5,932.36;18,284.19;0.00;77.63;-;6,779.16;4,407.06;10,879.26;0.33;1,700.01
Jan 12, 2026 3:00 AM;Jan 12, 2026 4:00 AM;3,964.50;781.31;6,047.48;18,938.13;0.00;77.63;-;6,653.41;4,534.68;11,022.74;0.20;1,798.91
Jan 12, 2026 4:00 AM;Jan 12, 2026 5:00 AM;3,999.66;810.35;5,749.67;19,694.05;0.00;95.55;-;6,800.37;4,742.66;10,951.92;1.57;1,887.84
Jan 12, 2026 5:00 AM;Jan 12, 2026 6:00 AM;4,037.24;804.36;5,617.51;20,532.28;0.00;98.37;-;7,143.44;5,146.38;11,509.24;2.25;1,774.49
Jan 12, 2026 6:00 AM;Jan 12, 2026 7:00 AM;4,124.08;853.84;5,446.03;21,498.51;0.00;98.37;-;8,318.89;5,990.96;12,517.52;520.38;1,727.80
Jan 12, 2026 7:00 AM;Jan 12, 2026 8:00 AM;4,290.00;1,001.21;5,137.16;20,543.15;1.06;98.37;-;9,658.92;6,799.22;13,941.98;2,692.81;1,675.76
Jan 12, 2026 8:00 AM;Jan 12, 2026 9:00 AM;4,399.81;1,104.30;5,162.81;19,270.06;84.68;98.37;-;10,190.42;7,058.03;14,737.63;4,402.09;1,702.26
Jan 12, 2026 9:00 AM;Jan 12, 2026 10:00 AM;4,392.31;1,142.21;5,213.79;18,458.11;564.75;98.37;-;10,947.88;7,218.94;15,328.10;4,196.02;1,832.67
Jan 12, 2026 10:00 AM;Jan 12, 2026 11:00 AM;4,357.53;1,100.30;4,807.20;17,865.62;1,214.00;98.37;-;11,097.83;7,184.33;15,230.51;3,442.26;1,830.37
Jan 12, 2026 11:00 AM;Jan 12, 2026 12:00 PM;4,299.62;1,214.88;4,918.20;17,165.25;1,910.50;77.86;-;11,062.08;6,833.27;14,889.79;2,753.12;1,879.26
Jan 12, 2026 12:00 PM;Jan 12, 2026 1:00 PM;4,205.13;1,334.46;5,182.45;16,298.51;2,401.53;77.63;-;11,246.73;6,702.25;14,869.42;3,011.42;1,681.28
Jan 12, 2026 1:00 PM;Jan 12, 2026 2:00 PM;4,180.20;1,336.37;5,703.75;15,475.39;2,292.85;77.63;-;11,293.26;6,875.59;14,726.03;3,056.21;1,680.19
Jan 12, 2026 2:00 PM;Jan 12, 2026 3:00 PM;4,172.31;1,226.85;5,958.51;15,159.76;1,631.98;77.63;-;10,702.72;7,200.59;14,848.23;2,704.42;1,665.64
Jan 12, 2026 3:00 PM;Jan 12, 2026 4:00 PM;4,228.69;1,555.71;5,573.11;15,407.81;644.30;77.63;-;10,184.69;7,393.90;15,155.56;3,243.29;1,664.96
Jan 12, 2026 4:00 PM;Jan 12, 2026 5:00 PM;4,380.79;1,634.16;5,480.98;15,901.07;54.67;77.63;-;10,423.85;7,018.07;15,547.14;4,303.41;1,752.96
Jan 12, 2026 5:00 PM;Jan 12, 2026 6:00 PM;4,468.05;1,635.71;5,721.60;17,147.76;0.00;77.63;-;10,645.49;6,784.80;15,500.02;4,035.75;1,793.23
Jan 12, 2026 6:00 PM;Jan 12, 2026 7:00 PM;4,481.80;1,478.48;5,961.78;18,371.46;0.00;77.63;-;10,316.07;6,411.07;15,103.93;2,155.36;1,719.00
Jan 12, 2026 7:00 PM;Jan 12, 2026 8:00 PM;4,423.47;1,197.35;6,172.23;18,965.88;0.00;77.63;-;10,183.85;6,389.54;15,037.38;1,434.23;1,722.62
Jan 12, 2026 8:00 PM;Jan 12, 2026 9:00 PM;4,297.82;1,050.31;6,112.51;18,901.36;0.00;77.63;-;9,641.26;6,383.24;13,420.82;376.62;1,679.18
Jan 12, 2026 9:00 PM;Jan 12, 2026 10:00 PM;4,203.57;1,071.08;5,877.41;19,291.11;0.00;77.63;-;9,006.31;6,277.60;12,392.05;97.73;1,665.60
Jan 12, 2026 10:00 PM;Jan 12, 2026 11:00 PM;4,130.28;1,083.61;5,435.90;18,848.35;0.00;77.63;-;8,004.79;5,476.04;12,211.99;29.85;1,662.71
Jan 12, 2026 11:00 PM;Jan 13, 2026 12:00 AM;4,078.41;1,087.04;5,392.52;18,490.92;0.00;77.63;-;7,996.28;4,624.05;11,940.64;35.57;1,652.63
Jan 13, 2026 12:00 AM;Jan 13, 2026 1:00 AM;4,026.47;1,109.58;5,174.52;17,843.92;0.00;77.63;-;7,534.17;4,231.06;11,755.70;61.77;1,693.07
Jan 13, 2026 1:00 AM;Jan 13, 2026 2:00 AM;4,002.24;1,088.63;5,152.72;17,363.78;0.00;77.63;-;7,767.01;4,110.90;11,768.76;10.01;1,663.00
Jan 13, 2026 2:00 AM;Jan 13, 2026 3:00 AM;3,995.59;1,109.12;4,851.02;17,082.74;0.00;77.63;-;7,894.70;4,148.93;11,683.58;9.49;1,655.52
